18422	Political parties. Their organization and activity in the modern state()	0	1959
18423	Background for radical reconstruction(Trefousse, Hans L.)	0	1970
18424	Totalitarianism and american social thought(Skotheim, Robert Allen)	0	1971
18425	Presidential elections: Strategies of American electoral politics(Polsby, Nelson W.)	0	1984
18426	The American past conflicting interpretations of the great issues()	4	1965
18427	Darwinism and the american intellectual(Wilson, R.J.)	0	1967
18428	America's wars in Asia: a cultural approach to history and mamory(Philip West, Steven I. Levine and Jackie Hiltz)	0	1997
18429	A history of the southern confederacy(Eaton, Cl.)	0	1954
18430	Political parties in american history(Polakoff, Keith I.)	0	1981
18431	The responsible electorate: Rationality in presidential voting 1936-1960(V.O. Key, Jr)	0	1966
18432	Postwar immigrant america: A social history(Ueda, R.)	0	1980
18433	Benjamin franklin and a rising piople(Crane, Verner W.)	0	1954
18434	The history of the LEWIS and CLARK expedition(Lewis, M; CLARK, W. )	0	1965
18435	Black Elk speaks: Being the life story of a Holy Man of the Oglala Sioux()	0	1988
18436	Intellectual origins of american radicalism(Lynd, S.)	0	1969
18437	The civil war(Brock, William R.)	0	1969
18438	Reconstruction political and economic 1865-1877(Dunning, WILLIAM a.)	0	1955
18439	The people's president: The electoral college in american history and the direct-vote alternative()	0	1968
18440	First line of defense: Ambassadors, embassies and american interests(Keeley, Robert V.)	0	2000
18441	The ethnic dimension in american history(Olson, James S.)	2	1994
18442	The american civil war 1861-1865(Mitchell, R.)	0	2000
18443	The road to the white house: The politics of presidential elections(Wayne, Stephen J.)	0	1992
18444	The Election Game and How to Win it(Napolitan, J.)	0	1972
18445	The social reality of ethnic america(Gomez, R and other)	0	1974
18446	The congressional party: A case stady(Truman, David B.)	0	1959
18447	Presidential politics: Readings on Nominations and Elections ()	2	1983
18448	Patterns in American History(DeConde, A. Rappaport, A.)	3	1973
18449	A Synopsis of American History. Vol. 1:Through reconstruction(Sellers, Ch. And other)	6	1985
18450	Discovering the American Past: A look at the evidence(Wheeler/Becker)	0	1984
18451	Son of the morning star(Connell, Evan S.)	0	1984
18452	Three Generations in Twentieth Century America: Family, Community and Nation(Clark, John G. and other)	0	1977
18453	The New Deal: The Critical Issues()	0	1974
18454	Builders of American Institutions: Readings in United States History()	0	1963
18455	Presidential Elections: Strategies of American Electoral Politics(Polsby, Nelson W.)	0	1964
